Carbon concentration / weight %,Silicon concentration / weight %,Manganese concentration / weight %,Sulphur concentration / weight %,Phosphorus concentration / weight %,Nickel concentration / weight %,Chromium concentration / weight %,Molybdenum concentration / weight %,Vanadium concentration / weight %,Copper concentration / weight %,Cobalt concentration / weight %,Tungsten concentration / weight %,Oxygen concentration / parts per million by weight,Titanium concentration / parts per million by weight,Nitrogen concentration / parts per million by weight,Aluminium concentration / parts per million by weight,Boron concentration / parts per million by weight,Niobium concentration / parts per million by weight,Tin concentration / parts per million by weight,Arsenic concentration / parts per million by weight,Antimony concentration / parts per million by weight,Current / A,Voltage / V,AC or DC,Heat input / kJ mm^{-1},Interpass temperature,Post weld heat treatment temperature,Post weld heat treatment time / hours,Charpy temperature,Charpy impact toughness / J,Electrode Positive,Electrode Negative,Type of weld_FCA,Type of weld_GMAA,Type of weld_GTAA,Type of weld_MMA,Type of weld_NGGMA,Type of weld_NGSAW,Type of weld_SA,Type of weld_SAA,Type of weld_TSA,Group_Alekseev&,Group_Birmingham,Group_Blond&,Group_Chandel&,Group_Cunh,Group_Ditt,Group_EPRI,Group_Es,Group_EvHtIp1979,Group_Evans,Group_EvansLetter,Group_Ga&K,Group_Gar&K,Group_Hunt&,Group_Icici&,Group_Inag&,Group_JorgeEtAl,Group_Kik,Group_Kluket,Group_KocakPEv,Group_KocakPREv,Group_Mart,Group_Natsume,Group_PakSven,Group_PantK,Group_Pat,Group_RC81033,Group_RaiterGonzal,Group_Stil,Group_SurianEtAl,Group_SvenGret,Group_Sw&Rog,Group_Wats,Group_p-RR82011
0.11,0.36,2.18,0.008,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,120.0,74,30.0,0,0,60.0,70.0,80.0,180.0,23.0,1.0,1.0,250.0,0.0,0.0,-20.0,107.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.11,0.36,2.18,0.008,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,120.0,74,30.0,0,0,60.0,70.0,80.0,180.0,23.0,1.0,1.0,250.0,0.0,0.0,0.0,129.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.11,0.36,2.18,0.008,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,120.0,74,30.0,0,0,60.0,70.0,80.0,180.0,23.0,1.0,1.0,250.0,0.0,0.0,20.0,162.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.068,0.35,1.06,0.006,0.009,0.0,0.027,0.0,0.0,0.0,0.0,0.0,416.0,36.0,63,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,0.0,0.0,-62.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.068,0.35,1.06,0.006,0.009,0.0,0.027,0.0,0.0,0.0,0.0,0.0,416.0,36.0,63,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,580.0,2.0,-78.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.071,0.36,1.09,0.006,0.009,0.0,0.41,0.0,0.0,0.0,0.0,0.0,418.0,41.0,71,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,0.0,0.0,-61.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.071,0.36,1.09,0.006,0.009,0.0,0.41,0.0,0.0,0.0,0.0,0.0,418.0,41.0,71,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,580.0,2.0,-73.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072,0.35,1.05,0.005,0.007,0.0,0.79,0.0,0.0,0.0,0.0,0.0,421.0,37.0,73,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,0.0,0.0,-63.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072,0.35,1.05,0.005,0.007,0.0,0.79,0.0,0.0,0.0,0.0,0.0,421.0,37.0,73,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,580.0,2.0,-68.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075,0.35,1.09,0.006,0.008,0.0,1.22,0.0,0.0,0.0,0.0,0.0,424.0,52.0,87,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,0.0,0.0,-57.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075,0.35,1.09,0.006,0.008,0.0,1.22,0.0,0.0,0.0,0.0,0.0,424.0,52.0,87,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,580.0,2.0,-60.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0.34,1.06,0.006,0.008,0.0,1.57,0.0,0.0,0.0,0.0,0.0,463.0,41.0,85,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,0.0,0.0,-40.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0.34,1.06,0.006,0.008,0.0,1.57,0.0,0.0,0.0,0.0,0.0,463.0,41.0,85,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,580.0,2.0,-48.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073,0.34,1.07,0.006,0.007,0.0,1.97,0.0,0.0,0.0,0.0,0.0,430.0,40.0,89,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,0.0,0.0,-25.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073,0.34,1.07,0.006,0.007,0.0,1.97,0.0,0.0,0.0,0.0,0.0,430.0,40.0,89,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,580.0,2.0,-40.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077,0.35,1.05,0.006,0.008,0.0,2.28,0.0,0.0,0.0,0.0,0.0,424.0,37.0,88,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,0.0,0.0,1.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077,0.35,1.05,0.006,0.008,0.0,2.28,0.0,0.0,0.0,0.0,0.0,424.0,37.0,88,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,580.0,2.0,-25.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072,0.38,1.09,0.006,0.009,0.0,2.8,0.0,0.0,0.0,0.0,0.0,467.0,33.0,85,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,0.0,0.0,20.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072,0.38,1.09,0.006,0.009,0.0,2.8,0.0,0.0,0.0,0.0,0.0,467.0,33.0,85,0.0,0,0,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,580.0,2.0,1.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0.53,1.72,0.012,0.016,0.01,0.03,0.01,0.01,0.03,0.0,0.0,176.0,240.0,54,210.0,7,0,0.0,0.0,0.0,700.0,32.0,1.0,4.8,200.0,0.0,0.0,-28.0,35.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.59,1.84,0.013,0.016,0.01,0.05,0.01,0.01,0.38,0.0,0.0,155.0,230.0,54,240.0,8,0,0.0,0.0,0.0,700.0,32.0,1.0,4.8,200.0,0.0,0.0,9.0,35.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.62,1.86,0.013,0.016,0.01,0.05,0.01,0.01,0.81,0.0,0.0,174.0,230.0,54,220.0,10,0,0.0,0.0,0.0,700.0,32.0,1.0,4.8,200.0,0.0,0.0,-5.0,35.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.58,1.83,0.013,0.016,0.45,0.05,0.01,0.01,0.03,0.0,0.0,171.0,230.0,55,230.0,6,0,0.0,0.0,0.0,700.0,32.0,1.0,4.8,200.0,0.0,0.0,-11.0,35.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.59,1.84,0.013,0.015,0.45,0.05,0.01,0.01,0.4,0.0,0.0,168.0,250.0,49,240.0,9,0,0.0,0.0,0.0,700.0,32.0,1.0,4.8,200.0,0.0,0.0,11.0,35.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.62,1.85,0.013,0.017,0.45,0.05,0.01,0.01,0.81,0.0,0.0,152.0,220.0,52,240.0,10,0,0.0,0.0,0.0,700.0,32.0,1.0,4.8,200.0,0.0,0.0,18.0,35.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.62,1.83,0.013,0.014,1.51,0.05,0.01,0.01,0.03,0.0,0.0,185.0,230.0,67,200.0,7,0,0.0,0.0,0.0,700.0,32.0,1.0,4.8,200.0,0.0,0.0,0.0,35.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0.59,1.85,0.013,0.014,1.5,0.05,0.01,0.01,0.42,0.0,0.0,146.0,250.0,57,200.0,9,0,0.0,0.0,0.0,700.0,32.0,1.0,4.8,200.0,0.0,0.0,30.0,35.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.66,1.92,0.013,0.015,1.54,0.05,0.01,0.01,0.89,0.0,0.0,148.0,260.0,51,230.0,13,0,0.0,0.0,0.0,700.0,32.0,1.0,4.8,200.0,0.0,0.0,33.0,35.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,0.63,1.9,0.013,0.015,0.01,0.05,0.01,0.01,0.04,0.0,0.0,165.0,250.0,56,190.0,36,0,0.0,0.0,0.0,700.0,32.0,1.0,4.8,200.0,0.0,0.0,37.0,35.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.67,1.94,0.013,0.015,0.51,0.05,0.01,0.01,0.43,0.0,0.0,142.0,280.0,57,220.0,40,0,0.0,0.0,0.0,700.0,32.0,1.0,4.8,200.0,0.0,0.0,51.0,35.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.68,1.94,0.013,0.015,1.54,0.05,0.01,0.01,0.85,0.0,0.0,132.0,290.0,55,270.0,44,0,0.0,0.0,0.0,700.0,32.0,1.0,4.8,200.0,0.0,0.0,55.0,35.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.064,0.27,1.44,0.021,0.024,0.0,0.0,0.02,0.009,0.28,0.0,0.0,590.0,0.0,102,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-60.0,10.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.064,0.27,1.44,0.021,0.024,0.0,0.0,0.02,0.009,0.28,0.0,0.0,590.0,0.0,102,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-50.0,14.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.064,0.27,1.44,0.021,0.024,0.0,0.0,0.02,0.009,0.28,0.0,0.0,590.0,0.0,102,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-20.0,61.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.064,0.27,1.44,0.021,0.024,0.0,0.0,0.02,0.009,0.28,0.0,0.0,590.0,0.0,102,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,0.0,105.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.073,0.33,1.44,0.021,0.018,0.0,0.0,0.02,0.009,0.22,0.0,0.0,563.0,0.0,124,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-60.0,40.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.073,0.33,1.44,0.021,0.018,0.0,0.0,0.02,0.009,0.22,0.0,0.0,563.0,0.0,124,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-50.0,49.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.073,0.33,1.44,0.021,0.018,0.0,0.0,0.02,0.009,0.22,0.0,0.0,563.0,0.0,124,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-30.0,99.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.073,0.33,1.44,0.021,0.018,0.0,0.0,0.02,0.009,0.22,0.0,0.0,563.0,0.0,124,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,0.0,111.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.06,0.29,1.68,0.017,0.019,0.0,0.0,0.02,0.01,0.28,0.0,0.0,521.0,0.0,133,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-60.0,25.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.06,0.29,1.68,0.017,0.019,0.0,0.0,0.02,0.01,0.28,0.0,0.0,521.0,0.0,133,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-40.0,38.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.06,0.29,1.68,0.017,0.019,0.0,0.0,0.02,0.01,0.28,0.0,0.0,521.0,0.0,133,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-20.0,76.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.06,0.29,1.68,0.017,0.019,0.0,0.0,0.02,0.01,0.28,0.0,0.0,521.0,0.0,133,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,0.0,105.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.08,0.31,1.67,0.017,0.017,0.0,0.0,0.03,0.01,0.25,0.0,0.0,502.0,0.0,82,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-60.0,39.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.08,0.31,1.67,0.017,0.017,0.0,0.0,0.03,0.01,0.25,0.0,0.0,502.0,0.0,82,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-50.0,43.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.08,0.31,1.67,0.017,0.017,0.0,0.0,0.03,0.01,0.25,0.0,0.0,502.0,0.0,82,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-20.0,95.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.08,0.31,1.67,0.017,0.017,0.0,0.0,0.03,0.01,0.25,0.0,0.0,502.0,0.0,82,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,0.0,114.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.086,0.28,1.68,0.023,0.02,0.0,0.0,0.01,0.01,0.23,0.0,0.0,487.0,0.0,77,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-60.0,38.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.086,0.28,1.68,0.023,0.02,0.0,0.0,0.01,0.01,0.23,0.0,0.0,487.0,0.0,77,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-40.0,51.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.086,0.28,1.68,0.023,0.02,0.0,0.0,0.01,0.01,0.23,0.0,0.0,487.0,0.0,77,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-20.0,79.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.086,0.28,1.68,0.023,0.02,0.0,0.0,0.01,0.01,0.23,0.0,0.0,487.0,0.0,77,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,0.0,102.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.089,0.42,2.22,0.022,0.025,0.0,0.0,0.02,0.01,0.06,0.0,0.0,466.0,0.0,82,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-60.0,16.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.089,0.42,2.22,0.022,0.025,0.0,0.0,0.02,0.01,0.06,0.0,0.0,466.0,0.0,82,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-40.0,21.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.089,0.42,2.22,0.022,0.025,0.0,0.0,0.02,0.01,0.06,0.0,0.0,466.0,0.0,82,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-20.0,30.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.089,0.42,2.22,0.022,0.025,0.0,0.0,0.02,0.01,0.06,0.0,0.0,466.0,0.0,82,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,0.0,43.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.08,0.24,1.34,0.023,0.02,0.0,0.0,0.43,0.01,0.15,0.0,0.0,575.0,0.0,86,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-60.0,16.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.08,0.24,1.34,0.023,0.02,0.0,0.0,0.43,0.01,0.15,0.0,0.0,575.0,0.0,86,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-40.0,37.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.08,0.24,1.34,0.023,0.02,0.0,0.0,0.43,0.01,0.15,0.0,0.0,575.0,0.0,86,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,-20.0,67.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.08,0.24,1.34,0.023,0.02,0.0,0.0,0.43,0.01,0.15,0.0,0.0,575.0,0.0,86,0.0,0,0,0.0,0.0,0.0,625.0,75.36,1.0,4.6,200.0,0.0,0.0,0.0,92.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
