,Carbon concentration / weight %,Silicon concentration / weight %,Manganese concentration / weight %,Sulphur concentration / weight %,Phosphorus concentration / weight %,Nickel concentration / weight %,Chromium concentration / weight %,Molybdenum concentration / weight %,Vanadium concentration / weight %,Copper concentration / weight %,Cobalt concentration / weight %,Tungsten concentration / weight %,Oxygen concentration / parts per million by weight,Titanium concentration / parts per million by weight,Nitrogen concentration / parts per million by weight,Aluminium concentration / parts per million by weight,Boron concentration / parts per million by weight,Niobium concentration / parts per million by weight,Tin concentration / parts per million by weight,Arsenic concentration / parts per million by weight,Antimony concentration / parts per million by weight,Current / A,Voltage / V,AC or DC,Electrode positive or negative,Heat input / kJ mm^{-1},Interpass temperature / °C,Type of weld,Post weld heat treatment temperature / °C,Post weld heat treatment time / hours,Yield strength / MPa,Ultimate tensile strength / MPa,Elongation / %,Reduction of Area / %,Charpy temperature / °C,Charpy impact toughness / J,Hardness / kg mm^{-2},50% FATT,Weld ID,Nitrogen residual concentration,Hardness scale
1619,0.075,0.26,1.46,0.008,0.007,0.0,0.0,0.5,5.0,0.0,,,429.0,31.0,86.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,596.0,642.0,21.0,74.0,,,,,EvansLetterC+.5Mo,,
1620,0.075,0.26,1.46,0.008,0.007,0.0,0.0,0.5,5.0,0.0,,,429.0,31.0,86.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-56.0,100.0,,,EvansLetterC+.5Moch1,,
1621,0.075,0.26,1.46,0.008,0.007,0.0,0.0,0.5,5.0,0.0,,,429.0,31.0,86.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-90.0,28.0,,,EvansLetterC+.5Moch2,,
1622,0.075,0.25,1.44,0.008,0.008,0.0,0.0,1.07,5.0,0.0,,,432.0,31.0,83.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,650.0,720.0,20.0,70.8,,,,,EvansLetterC+1Mo,,
1623,0.075,0.25,1.44,0.008,0.008,0.0,0.0,1.07,5.0,0.0,,,432.0,31.0,83.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-39.0,100.0,,,EvansLetterC+1Moch1,,
1624,0.075,0.25,1.44,0.008,0.008,0.0,0.0,1.07,5.0,0.0,,,432.0,31.0,83.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-85.0,28.0,,,EvansLetterC+1Moch2,,
1625,0.079,0.3,1.56,0.007,0.011,0.0,1.03,0.0,0.0005,0.0,,,431.0,27.0,98.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,624.0,672.0,20.0,73.0,,,,,EvansLetterC+1Cr,,
1626,0.079,0.3,1.56,0.007,0.011,0.0,1.03,0.0,0.0005,0.0,,,431.0,27.0,98.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-58.0,100.0,,,EvansLetterC+1Crch1,,
1627,0.079,0.3,1.56,0.007,0.011,0.0,1.03,0.0,0.0005,0.0,,,431.0,27.0,98.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-84.0,28.0,,,EvansLetterC+1Crch2,,
1628,0.073,0.29,1.53,0.007,0.01,0.0,1.53,0.0,0.0005,0.0,,,438.0,27.0,79.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,650.0,710.0,18.4,73.0,,,,,EvansLetterC+1.5Cr,,
1629,0.073,0.29,1.53,0.007,0.01,0.0,1.53,0.0,0.0005,0.0,,,438.0,27.0,79.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-38.0,100.0,,,EvansLetterC+1.5Crch1,,
1630,0.073,0.29,1.53,0.007,0.01,0.0,1.53,0.0,0.0005,0.0,,,438.0,27.0,79.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-79.0,28.0,,,EvansLetterC+1.5Crch2,,
1631,0.078,0.29,1.48,0.007,0.01,0.0,1.96,0.0,0.0005,0.0,,,438.0,28.0,82.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,706.0,772.0,16.0,67.5,,,,,EvansLetterC+2Cr,,
1632,0.078,0.29,1.48,0.007,0.01,0.0,1.96,0.0,0.0005,0.0,,,438.0,28.0,82.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-6.0,100.0,,,EvansLetterC+2Crch1,,
1633,0.078,0.29,1.48,0.007,0.01,0.0,1.96,0.0,0.0005,0.0,,,438.0,28.0,82.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-70.0,28.0,,,EvansLetterC+2Crch2,,
1634,0.076,0.27,1.48,0.007,0.008,0.0,0.0,0.0,0.0005,0.53,,,454.0,22.0,81.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,495.0,557.0,27.6,78.9,,,,,EvansLetterC+.5Cu,,
1635,0.076,0.27,1.48,0.007,0.008,0.0,0.0,0.0,0.0005,0.53,,,454.0,22.0,81.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-57.0,100.0,,,EvansLetterC+.5Cuch1,,
1636,0.076,0.27,1.48,0.007,0.008,0.0,0.0,0.0,0.0005,0.53,,,454.0,22.0,81.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-93.0,28.0,,,EvansLetterC+.5Cuch2,,
1637,0.077,0.25,1.43,0.007,0.008,0.0,0.0,0.0,0.0005,1.08,,,456.0,19.0,92.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,487.0,563.0,27.4,77.4,,,,,EvansLetterC+1Cu,,
1638,0.077,0.25,1.43,0.007,0.008,0.0,0.0,0.0,0.0005,1.08,,,456.0,19.0,92.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-48.0,100.0,,,EvansLetterC+1Cuch1,,
1639,0.077,0.25,1.43,0.007,0.008,0.0,0.0,0.0,0.0005,1.08,,,456.0,19.0,92.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-85.0,28.0,,,EvansLetterC+1Cuch2,,
1640,0.069,0.25,1.37,0.007,0.009,0.0,0.0,0.0,0.0005,1.6,,,475.0,23.0,75.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,570.0,625.0,25.8,75.0,,,,,EvansLetterC+1.5Cu,,
1641,0.069,0.25,1.37,0.007,0.009,0.0,0.0,0.0,0.0005,1.6,,,475.0,23.0,75.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-15.0,100.0,,,EvansLetterC+1.5Cuch1,,
1642,0.069,0.25,1.37,0.007,0.009,0.0,0.0,0.0,0.0005,1.6,,,475.0,23.0,75.0,5.0,5.0,5.0,,,,,,,,1.0,200,MMA,250.0,14.0,,,,,-67.0,28.0,,,EvansLetterC+1.5Cuch2,,
