Carbon concentration / weight %,Silicon concentration / weight %,Manganese concentration / weight %,Sulphur concentration / weight %,Phosphorus concentration / weight %,Nickel concentration / weight %,Chromium concentration / weight %,Molybdenum concentration / weight %,Vanadium concentration / weight %,Copper concentration / weight %,Cobalt concentration / weight %,Tungsten concentration / weight %,Oxygen concentration / parts per million by weight,Titanium concentration / parts per million by weight,Nitrogen concentration / parts per million by weight,Aluminium concentration / parts per million by weight,Boron concentration / parts per million by weight,Niobium concentration / parts per million by weight,Tin concentration / parts per million by weight,Arsenic concentration / parts per million by weight,Antimony concentration / parts per million by weight,Current / A,Voltage / V,AC or DC,Heat input / kJ mm^{-1},Interpass temperature / °C,Type of weld,Post weld heat treatment temperature / °C,Post weld heat treatment time / hours,Yield strength / MPa,Ultimate tensile strength / MPa,Elongation / %,Reduction of Area / %,Charpy temperature / °C,Charpy impact toughness / J,Hardness / kg mm^{-2},50% FATT,Weld ID,Nitrogen residual concentration,Hardness scale,Electrode Positive,Electrode Negative,Group
0.079,0.33,1.37,0.007,0.006,,,,0.0004,,,,417.0,34.0,97.0,5.0,5.0,105.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,500.0,578.0,24.8,76.0,-61.0,100.0,,,Evans-Nb/Mn-1991-C105ht,,,1,0,Evans
0.076,0.3,1.36,0.008,0.006,,,,0.0004,,,,370.0,33.0,84.0,5.0,5.0,235.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,540.0,597.0,26.4,76.0,,,,,Evans-Nb/Mn-1991-C235aw,,,1,0,Evans
0.076,0.3,1.36,0.008,0.006,,,,0.0004,,,,370.0,33.0,84.0,5.0,5.0,235.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-45.0,100.0,,,Evans-Nb/Mn-1991-C235awch,,,1,0,Evans
0.076,0.3,1.36,0.008,0.006,,,,0.0004,,,,370.0,33.0,84.0,5.0,5.0,235.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,539.0,607.0,25.0,76.0,-41.0,100.0,,,Evans-Nb/Mn-1991-C235ht,,,1,0,Evans
0.077,0.34,1.39,0.007,0.007,,,,0.0004,,,,409.0,32.0,99.0,5.0,5.0,455.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,586.0,641.0,24.2,76.0,,,,,Evans-Nb/Mn-1991-C455aw,,,1,0,Evans
0.077,0.34,1.39,0.007,0.007,,,,0.0004,,,,409.0,32.0,99.0,5.0,5.0,455.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-23.0,100.0,,,Evans-Nb/Mn-1991-C455awch,,,1,0,Evans
0.077,0.34,1.39,0.007,0.007,,,,0.0004,,,,409.0,32.0,99.0,5.0,5.0,455.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,583.0,651.0,22.6,71.9,-27.0,100.0,,,Evans-Nb/Mn-1991-C455ht,,,1,0,Evans
0.076,0.3,1.36,0.006,0.007,,,,0.0005,,,,432.0,33.0,91.0,5.0,5.0,940.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,610.0,685.0,20.6,71.9,,,,,Evans-Nb/Mn-1991-C940aw,,,1,0,Evans
0.076,0.3,1.36,0.006,0.007,,,,0.0005,,,,432.0,33.0,91.0,5.0,5.0,940.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-1.0,100.0,,,Evans-Nb/Mn-1991-C940awch,,,1,0,Evans
0.076,0.3,1.36,0.006,0.007,,,,0.0005,,,,432.0,33.0,91.0,5.0,5.0,940.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,614.0,686.0,19.0,70.8,7.0,100.0,,,Evans-Nb/Mn-1991-C940ht,,,1,0,Evans
0.076,0.29,1.74,0.008,0.006,,,,0.0004,,,,415.0,35.0,92.0,5.0,5.0,6.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,500.0,571.0,28.8,77.0,,,,,Evans-Nb/Mn-1991-D5aw,,,1,0,Evans
0.076,0.29,1.74,0.008,0.006,,,,0.0004,,,,415.0,35.0,92.0,5.0,5.0,6.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-62.0,100.0,,,Evans-Nb/Mn-1991-D5awch,,,1,0,Evans
0.076,0.29,1.74,0.008,0.006,,,,0.0004,,,,415.0,35.0,92.0,5.0,5.0,6.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,414.0,518.0,29.2,78.4,-71.0,100.0,,,Evans-Nb/Mn-1991-D5ht,,,1,0,Evans
0.077,0.32,1.77,0.007,0.006,,,,0.0004,,,,418.0,31.0,89.0,5.0,5.0,125.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,540.0,614.0,22.0,75.9,,,,,Evans-Nb/Mn-1991-D125aw,,,1,0,Evans
0.077,0.32,1.77,0.007,0.006,,,,0.0004,,,,418.0,31.0,89.0,5.0,5.0,125.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-54.0,100.0,,,Evans-Nb/Mn-1991-D125awch,,,1,0,Evans
0.077,0.32,1.77,0.007,0.006,,,,0.0004,,,,418.0,31.0,89.0,5.0,5.0,125.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,524.0,605.0,24.4,74.0,-61.0,100.0,,,Evans-Nb/Mn-1991-D125ht,,,1,0,Evans
0.078,0.3,1.76,0.007,0.007,,,,0.0004,,,,433.0,32.0,110.0,5.0,5.0,230.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,575.0,635.0,22.6,74.0,,,,,Evans-Nb/Mn-1991-D230aw,,,1,0,Evans
0.078,0.3,1.76,0.007,0.007,,,,0.0004,,,,433.0,32.0,110.0,5.0,5.0,230.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-42.0,100.0,,,Evans-Nb/Mn-1991-D230awch,,,1,0,Evans
0.078,0.3,1.76,0.007,0.007,,,,0.0004,,,,433.0,32.0,110.0,5.0,5.0,230.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,553.0,627.0,22.0,76.8,-31.0,100.0,,,Evans-Nb/Mn-1991-D230ht,,,1,0,Evans
0.077,0.29,1.77,0.008,0.009,,,,0.0004,,,,432.0,31.0,97.0,5.0,5.0,450.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,606.0,660.0,22.0,74.0,,,,,Evans-Nb/Mn-1991-D450aw,,,1,0,Evans
0.077,0.29,1.77,0.008,0.009,,,,0.0004,,,,432.0,31.0,97.0,5.0,5.0,450.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-26.0,100.0,,,Evans-Nb/Mn-1991-D450awch,,,1,0,Evans
0.077,0.29,1.77,0.008,0.009,,,,0.0004,,,,432.0,31.0,97.0,5.0,5.0,450.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,577.0,661.0,21.6,71.9,-15.0,100.0,,,Evans-Nb/Mn-1991-D450ht,,,1,0,Evans
0.079,0.29,1.79,0.006,0.007,,,,0.0004,,,,406.0,33.0,105.0,5.0,5.0,895.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,654.0,708.0,19.2,70.8,,,,,Evans-Nb/Mn-1991-D895aw,,,1,0,Evans
0.079,0.29,1.79,0.006,0.007,,,,0.0004,,,,406.0,33.0,105.0,5.0,5.0,895.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-6.0,100.0,,,Evans-Nb/Mn-1991-D895awch,,,1,0,Evans
0.079,0.29,1.79,0.006,0.007,,,,0.0004,,,,406.0,33.0,105.0,5.0,5.0,895.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,638.0,716.0,17.2,68.6,4.0,100.0,,,Evans-Nb/Mn-1991-D895ht,,,1,0,Evans
0.062,0.22,1.17,0.007,0.006,,,,,,,,330.0,,120.0,,,,,,,180.0,34.0,0.0,2.0,200,MMA,250.0,14.0,427.0,512.0,31.4,81.5,,,,,Evans-FelowH-1991-UF.05a,,,0,0,Evans
0.06,0.26,1.2,0.008,0.007,,,,,,,,320.0,,150.0,,,,,,,180.0,34.0,0.0,2.0,200,MMA,250.0,14.0,440.0,523.0,33.0,81.5,,,,,Evans-FelowH-1991-UF.15a,,,0,0,Evans
0.06,0.25,1.19,0.008,0.007,,,,,,,,353.0,,110.0,,,,,,,180.0,34.0,0.0,2.0,200,MMA,250.0,14.0,443.0,508.0,30.4,82.4,,,,,Evans-FelowH-1991-UF.25a,,,0,0,Evans
0.062,0.31,1.24,0.008,0.008,,,,,,,,366.0,,110.0,,,,,,,180.0,34.0,0.0,2.0,200,MMA,250.0,14.0,468.0,531.0,29.6,81.5,,,,,Evans-FelowH-1991-UF.35a,,,0,0,Evans
0.055,0.33,1.39,0.007,0.007,,,,,,,,323.0,,70.0,,,,,,,180.0,34.0,1.0,1.0,200,MMA,250.0,14.0,435.0,510.0,35.6,81.5,,,,,Evans-FelowH-1991-UF.05b,,,1,0,Evans
0.049,0.34,1.39,0.006,0.007,,,,,,,,339.0,,65.0,,,,,,,180.0,34.0,1.0,1.0,200,MMA,250.0,14.0,430.0,505.0,31.2,82.3,,,,,Evans-FelowH-1991-UF.15b,,,1,0,Evans
0.048,0.31,1.34,0.008,0.008,,,,,,,,371.0,,75.0,,,,,,,180.0,34.0,1.0,1.0,200,MMA,250.0,14.0,433.0,504.0,31.0,82.3,,,,,Evans-FelowH-1991-UF.25b,,,1,0,Evans
0.048,0.36,1.3,0.007,0.007,,,,,,,,401.0,,70.0,,,,,,,180.0,34.0,1.0,1.0,200,MMA,250.0,14.0,465.0,526.0,30.4,80.6,,,,,Evans-FelowH-1991-UF.35b,,,1,0,Evans
0.059,0.29,1.49,0.008,0.017,,,,,,,,305.0,,110.0,,,,,,,180.0,34.0,1.0,1.0,200,MMA,250.0,14.0,442.0,524.0,31.6,80.6,,,,,Evans-FelowH-1991-E7016(1),,,1,0,Evans
0.051,0.31,1.64,0.005,0.016,,,,,,,,330.0,,60.0,,,,,,,180.0,34.0,1.0,1.0,200,MMA,250.0,14.0,497.0,559.0,30.0,77.8,,,,,Evans-FelowH-1991-E7016(2),,,1,0,Evans
0.069,0.53,1.17,0.008,0.014,,,,,,,,365.0,,120.0,,,,,,,180.0,34.0,1.0,1.0,200,MMA,250.0,14.0,487.0,555.0,31.4,78.8,,,,,Evans-FelowH-1991-E7016(3),,,1,0,Evans
0.068,0.36,1.56,0.006,0.01,,,,,,,,396.0,,90.0,,,,,,,180.0,34.0,1.0,1.0,200,MMA,250.0,14.0,494.0,569.0,28.4,79.6,,,,,Evans-FelowH-1991-TENACITOR,,,1,0,Evans
0.043,0.3,0.69,0.006,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,373.0,448.0,34.4,83.0,,,,,Evans-StressRelief-1991-0.045A,,,1,0,Evans
0.043,0.3,0.69,0.006,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-70.0,9.0,,,Evans-StressRelief-1991-0.045Ach-70,,,1,0,Evans
0.043,0.3,0.69,0.006,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-60.0,15.0,,,Evans-StressRelief-1991-0.045Ach-60,,,1,0,Evans
0.043,0.3,0.69,0.006,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-50.0,53.0,,,Evans-StressRelief-1991-0.045Ach-50,,,1,0,Evans
0.043,0.3,0.69,0.006,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-40.0,117.0,,,Evans-StressRelief-1991-0.045Ach-40,,,1,0,Evans
0.043,0.3,0.69,0.006,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-20.0,220.0,,,Evans-StressRelief-1991-0.045Ach-20,,,1,0,Evans
0.043,0.3,0.69,0.006,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,20.0,222.0,,,Evans-StressRelief-1991-0.045Ach20,,,1,0,Evans
0.042,0.31,0.98,0.006,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,392.0,476.0,34.4,80.6,,,,,Evans-StressRelief-1991-0.045B,,,1,0,Evans
0.042,0.31,0.98,0.006,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-70.0,21.0,,,Evans-StressRelief-1991-0.045Bch-70,,,1,0,Evans
0.042,0.31,0.98,0.006,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-60.0,38.0,,,Evans-StressRelief-1991-0.045Bch-60,,,1,0,Evans
0.042,0.31,0.98,0.006,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-50.0,74.0,,,Evans-StressRelief-1991-0.045Bch-50,,,1,0,Evans
0.042,0.31,0.98,0.006,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-40.0,182.0,,,Evans-StressRelief-1991-0.045Bch-40,,,1,0,Evans
0.042,0.31,0.98,0.006,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-20.0,220.0,,,Evans-StressRelief-1991-0.045Bch-20,,,1,0,Evans
0.042,0.31,0.98,0.006,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,20.0,222.0,,,Evans-StressRelief-1991-0.045Bch20,,,1,0,Evans
0.045,0.31,1.39,0.005,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,414.0,502.0,31.0,80.6,,,,,Evans-StressRelief-1991-0.045C,,,1,0,Evans
0.045,0.31,1.39,0.005,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-70.0,38.0,,,Evans-StressRelief-1991-0.045Cch-70,,,1,0,Evans
0.045,0.31,1.39,0.005,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-60.0,81.0,,,Evans-StressRelief-1991-0.045Cch-60,,,1,0,Evans
0.045,0.31,1.39,0.005,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-50.0,129.0,,,Evans-StressRelief-1991-0.045Cch-50,,,1,0,Evans
0.045,0.31,1.39,0.005,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-40.0,172.0,,,Evans-StressRelief-1991-0.045Cch-40,,,1,0,Evans
0.045,0.31,1.39,0.005,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-20.0,220.0,,,Evans-StressRelief-1991-0.045Cch-20,,,1,0,Evans
0.045,0.31,1.39,0.005,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,20.0,222.0,,,Evans-StressRelief-1991-0.045Cch20,,,1,0,Evans
0.045,0.29,1.83,0.005,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,444.0,525.0,29.8,79.9,,,,,Evans-StressRelief-1991-0.045D,,,1,0,Evans
0.045,0.29,1.83,0.005,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-70.0,36.0,,,Evans-StressRelief-1991-0.045Dch-70,,,1,0,Evans
0.045,0.29,1.83,0.005,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-60.0,76.0,,,Evans-StressRelief-1991-0.045Dch-60,,,1,0,Evans
0.045,0.29,1.83,0.005,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-50.0,117.0,,,Evans-StressRelief-1991-0.045Dch-50,,,1,0,Evans
0.045,0.29,1.83,0.005,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-40.0,153.0,,,Evans-StressRelief-1991-0.045Dch-40,,,1,0,Evans
0.045,0.29,1.83,0.005,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-20.0,203.0,,,Evans-StressRelief-1991-0.045Dch-20,,,1,0,Evans
0.045,0.29,1.83,0.005,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,20.0,222.0,,,Evans-StressRelief-1991-0.045Dch20,,,1,0,Evans
0.058,0.33,0.63,0.007,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,386.0,465.0,33.4,78.8,,,,,Evans-StressRelief-1991-0.065A,,,1,0,Evans
0.058,0.33,0.63,0.007,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-60.0,13.0,,,Evans-StressRelief-1991-0.065Ach-60,,,1,0,Evans
0.058,0.33,0.63,0.007,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-50.0,27.0,,,Evans-StressRelief-1991-0.065Ach-50,,,1,0,Evans
0.058,0.33,0.63,0.007,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-40.0,78.0,,,Evans-StressRelief-1991-0.065Ach-40,,,1,0,Evans
0.058,0.33,0.63,0.007,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-20.0,178.0,,,Evans-StressRelief-1991-0.065Ach-20,,,1,0,Evans
0.058,0.33,0.63,0.007,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,20.0,220.0,,,Evans-StressRelief-1991-0.065Ach20,,,1,0,Evans
0.065,0.34,0.97,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,418.0,500.0,35.0,80.6,,,,,Evans-StressRelief-1991-0.065B,,,1,0,Evans
0.065,0.34,0.97,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-70.0,15.0,,,Evans-StressRelief-1991-0.065Bch-70,,,1,0,Evans
0.065,0.34,0.97,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-60.0,45.0,,,Evans-StressRelief-1991-0.065Bch-60,,,1,0,Evans
0.065,0.34,0.97,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-50.0,100.0,,,Evans-StressRelief-1991-0.065Bch-50,,,1,0,Evans
0.065,0.34,0.97,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-40.0,155.0,,,Evans-StressRelief-1991-0.065Bch-40,,,1,0,Evans
0.065,0.34,0.97,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-20.0,201.0,,,Evans-StressRelief-1991-0.065Bch-20,,,1,0,Evans
0.065,0.34,0.97,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,20.0,220.0,,,Evans-StressRelief-1991-0.065Bch20,,,1,0,Evans
0.066,0.35,1.36,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,455.0,540.0,31.2,77.9,,,,,Evans-StressRelief-1991-0.065C,,,1,0,Evans
0.066,0.35,1.36,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-70.0,30.0,,,Evans-StressRelief-1991-0.065Cch-70,,,1,0,Evans
0.066,0.35,1.36,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-60.0,72.0,,,Evans-StressRelief-1991-0.065Cch-60,,,1,0,Evans
0.066,0.35,1.36,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-50.0,119.0,,,Evans-StressRelief-1991-0.065Cch-50,,,1,0,Evans
0.066,0.35,1.36,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-40.0,165.0,,,Evans-StressRelief-1991-0.065Cch-40,,,1,0,Evans
0.066,0.35,1.36,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-20.0,201.0,,,Evans-StressRelief-1991-0.065Cch-20,,,1,0,Evans
0.066,0.35,1.36,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,20.0,206.0,,,Evans-StressRelief-1991-0.065Cch20,,,1,0,Evans
0.074,0.36,1.8,0.008,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,504.0,594.0,26.2,75.0,,,,,Evans-StressRelief-1991-0.065D,,,1,0,Evans
0.074,0.36,1.8,0.008,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-70.0,30.0,,,Evans-StressRelief-1991-0.065Dch-70,,,1,0,Evans
0.074,0.36,1.8,0.008,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-60.0,55.0,,,Evans-StressRelief-1991-0.065Dch-60,,,1,0,Evans
0.074,0.36,1.8,0.008,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-50.0,89.0,,,Evans-StressRelief-1991-0.065Dch-50,,,1,0,Evans
0.074,0.36,1.8,0.008,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-40.0,121.0,,,Evans-StressRelief-1991-0.065Dch-40,,,1,0,Evans
0.074,0.36,1.8,0.008,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-20.0,161.0,,,Evans-StressRelief-1991-0.065Dch-20,,,1,0,Evans
0.074,0.36,1.8,0.008,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,20.0,188.0,,,Evans-StressRelief-1991-0.065Dch20,,,1,0,Evans
0.089,0.35,0.68,0.008,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,394.0,499.0,34.2,78.8,,,,,Evans-StressRelief-1991-0.095A,,,1,0,Evans
0.089,0.35,0.68,0.008,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-70.0,23.0,,,Evans-StressRelief-1991-0.095Ach-70,,,1,0,Evans
0.089,0.35,0.68,0.008,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-60.0,27.0,,,Evans-StressRelief-1991-0.095Ach-60,,,1,0,Evans
0.089,0.35,0.68,0.008,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-50.0,45.0,,,Evans-StressRelief-1991-0.095Ach-50,,,1,0,Evans
0.089,0.35,0.68,0.008,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-40.0,95.0,,,Evans-StressRelief-1991-0.095Ach-40,,,1,0,Evans
0.089,0.35,0.68,0.008,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-20.0,157.0,,,Evans-StressRelief-1991-0.095Ach-20,,,1,0,Evans
0.089,0.35,0.68,0.008,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,20.0,220.0,,,Evans-StressRelief-1991-0.095Ach20,,,1,0,Evans
0.095,0.36,1.05,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,435.0,546.0,34.0,77.0,,,,,Evans-StressRelief-1991-0.095B,,,1,0,Evans
0.095,0.36,1.05,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-70.0,11.0,,,Evans-StressRelief-1991-0.095Bch-70,,,1,0,Evans
0.095,0.36,1.05,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-60.0,34.0,,,Evans-StressRelief-1991-0.095Bch-60,,,1,0,Evans
0.095,0.36,1.05,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-50.0,74.0,,,Evans-StressRelief-1991-0.095Bch-50,,,1,0,Evans
0.095,0.36,1.05,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-40.0,110.0,,,Evans-StressRelief-1991-0.095Bch-40,,,1,0,Evans
0.095,0.36,1.05,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-20.0,165.0,,,Evans-StressRelief-1991-0.095Bch-20,,,1,0,Evans
0.095,0.36,1.05,0.007,0.008,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,20.0,220.0,,,Evans-StressRelief-1991-0.095Bch20,,,1,0,Evans
0.088,0.34,1.33,0.008,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,461.0,568.0,28.6,77.9,,,,,Evans-StressRelief-1991-0.095C,,,1,0,Evans
0.088,0.34,1.33,0.008,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-70.0,72.0,,,Evans-StressRelief-1991-0.095Cch-70,,,1,0,Evans
0.088,0.34,1.33,0.008,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-60.0,106.0,,,Evans-StressRelief-1991-0.095Cch-60,,,1,0,Evans
0.088,0.34,1.33,0.008,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-50.0,133.0,,,Evans-StressRelief-1991-0.095Cch-50,,,1,0,Evans
0.088,0.34,1.33,0.008,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-40.0,155.0,,,Evans-StressRelief-1991-0.095Cch-40,,,1,0,Evans
0.088,0.34,1.33,0.008,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-20.0,188.0,,,Evans-StressRelief-1991-0.095Cch-20,,,1,0,Evans
0.088,0.34,1.33,0.008,0.007,,,,,,,,,,,,,,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,20.0,208.0,,,Evans-StressRelief-1991-0.095Cch20,,,1,0,Evans
